Establishment ID,Email on file,Postal First,Club,Business Building,Small Hotel,Small Restaurant,Large Hotel Chain,Concert Facility,Stadium/Sports Facility,Karaoke Bar,Other,Large Restaurant Chain,Days Since License Effective,Previous Infraction,Current Infraction
6145,N,K,0,0,0,0,1,0,0,0,0,0,496,0,0
6146,N,L,0,0,0,1,0,0,0,0,0,0,25,0,0
6147,N,M,0,0,0,0,0,0,1,0,0,0,139,0,0
6148,N,M,0,0,0,1,0,0,0,0,0,0,376,0,0
6149,N,L,0,0,0,1,0,0,0,0,0,0,502,0,0
6150,N,L,0,0,0,1,0,0,0,0,0,0,581,0,0
6151,N,N,0,0,0,1,0,0,0,0,0,0,515,0,0
6152,N,N,0,0,0,1,0,0,0,0,0,0,532,0,0
6153,N,M,0,0,0,1,0,0,0,0,0,0,525,0,0
6154,N,L,0,0,0,0,0,0,1,0,0,0,132,0,0
6155,N,L,0,0,0,1,0,0,0,0,0,0,160,0,0
6156,N,L,0,0,0,1,0,0,0,0,0,0,465,0,0
6157,N,L,0,0,0,1,0,0,0,0,0,0,520,0,0
6158,Y,N,0,0,0,0,0,0,0,0,0,0,226,0,1
6159,N,N,0,0,0,1,0,0,0,0,0,0,517,0,0
6160,N,M,0,0,0,1,0,0,0,0,0,0,248,0,0
6161,N,M,0,0,0,0,1,0,0,0,0,0,66,0,0
6162,N,L,0,0,0,1,0,0,0,0,0,0,565,0,0
6163,N,M,0,0,0,1,0,0,0,0,0,0,465,0,0
6164,N,K,0,0,0,1,0,0,0,0,0,0,325,0,0
6165,N,L,0,0,0,1,0,0,0,0,0,0,512,0,0
6166,N,L,0,0,0,0,0,0,1,0,0,0,33,0,0
6167,N,M,0,0,0,1,0,0,0,0,0,0,537,0,0
6168,N,L,0,0,0,1,0,0,0,0,0,0,125,0,0
6169,N,N,1,0,0,0,0,0,0,0,0,0,513,0,0
6170,N,L,1,0,0,0,0,0,0,0,0,0,539,0,0
6171,N,L,0,0,0,1,0,0,0,0,0,0,508,0,0
6172,N,N,0,0,0,1,0,0,0,0,0,0,362,0,0
6173,N,M,0,0,0,1,0,0,0,0,0,0,408,0,0
6174,N,L,0,0,0,0,0,0,1,0,0,0,554,0,0
6175,N,N,0,0,0,1,0,0,0,0,0,0,408,0,0
6176,N,N,0,0,0,0,0,0,0,0,1,0,519,0,0
6177,N,N,1,0,0,0,0,0,0,0,0,0,413,0,0
6178,N,L,0,0,0,1,0,0,0,0,0,0,525,0,0
6179,N,L,0,0,0,1,0,0,0,0,0,0,156,0,0
6180,N,M,0,0,0,1,0,0,0,0,0,0,526,0,0
6181,Y,K,0,0,0,1,0,0,0,0,0,0,515,0,0
6182,N,N,0,0,0,1,0,0,0,0,0,0,198,0,0
6183,N,L,0,0,0,1,0,0,0,0,0,0,54,0,0
6184,N,L,0,0,0,1,0,0,0,0,0,0,123,0,0
6185,N,M,0,0,0,1,0,0,0,0,0,0,522,0,0
6186,Y,K,0,0,0,1,0,0,0,0,0,0,9,0,0
6187,N,N,0,0,0,1,0,0,0,0,0,0,539,0,0
6188,N,K,0,0,0,0,1,0,0,0,0,0,477,0,0
6189,Y,M,0,0,0,0,0,0,0,1,0,0,102,1,0
6190,N,N,0,0,0,1,0,0,0,0,0,0,514,0,0
6191,N,L,0,0,0,1,0,0,0,0,0,0,371,0,0
6192,N,L,0,0,0,1,0,0,0,0,0,0,514,0,0
6193,Y,N,0,0,0,0,0,0,1,0,0,0,281,0,0
6194,N,N,0,0,0,1,0,0,0,0,0,0,112,0,0
6195,N,L,0,0,0,1,0,0,0,0,0,0,510,0,0
6196,N,L,0,0,0,1,0,0,0,0,0,0,131,0,0
6197,N,K,0,0,0,1,0,0,0,0,0,0,233,0,0
6198,Y,M,0,0,0,0,0,0,1,0,0,0,306,1,0
6199,N,N,0,0,0,1,0,0,0,0,0,0,340,0,0
6200,N,L,0,0,0,1,0,0,0,0,0,0,514,0,0
6201,N,M,0,0,0,1,0,0,0,0,0,0,442,0,0
6202,N,P,0,0,0,0,0,0,0,0,1,0,566,0,0
6203,N,N,0,0,0,1,0,0,0,0,0,0,511,0,0
6204,N,L,0,0,0,1,0,0,0,0,0,0,192,0,0
6205,Y,N,0,0,0,1,0,0,0,0,0,0,509,1,0
6206,N,N,0,0,0,0,0,0,1,0,0,0,232,0,0
6207,N,M,0,0,0,1,0,0,0,0,0,0,369,0,0
6208,N,N,0,0,0,1,0,0,0,0,0,0,132,0,0
6209,N,M,0,0,0,0,0,0,1,0,0,0,406,0,0
6210,N,K,0,0,0,1,0,0,0,0,0,0,498,0,0
6211,N,L,0,0,0,0,0,0,0,1,0,0,514,0,0
6212,N,L,0,0,0,1,0,0,0,0,0,0,512,0,0
6213,N,L,0,0,0,1,0,0,0,0,0,0,307,0,0
6214,N,L,0,0,0,0,0,0,1,0,0,0,191,0,0
6215,N,M,0,0,0,1,0,0,0,0,0,0,329,0,0
6216,N,M,0,0,0,1,0,0,0,0,0,0,515,0,0
6217,N,K,0,0,0,1,0,0,0,0,0,0,548,0,0
6218,N,L,0,0,0,1,0,0,0,0,0,0,507,0,0
6219,N,L,0,0,0,1,0,0,0,0,0,0,302,0,0
6220,N,L,0,0,1,0,0,0,0,0,0,0,275,0,0
6221,Y,L,0,0,0,1,0,0,0,0,0,0,551,0,0
6222,N,L,0,0,0,1,0,0,0,0,0,0,536,0,0
6223,N,M,0,0,1,0,0,0,0,0,0,0,515,0,0
6224,N,P,0,0,0,1,0,0,0,0,0,0,525,0,0
6225,N,M,0,0,0,1,0,0,0,0,0,0,427,0,0
6226,Y,L,0,0,0,0,0,0,1,0,0,0,527,0,0
6227,N,L,0,0,0,1,0,0,0,0,0,0,411,0,0
6228,N,M,1,0,0,0,0,0,0,0,0,0,54,0,0
6229,N,N,0,0,0,1,0,0,0,0,0,0,511,0,0
6230,N,L,0,0,0,1,0,0,0,0,0,0,510,0,0
6231,N,M,0,0,0,1,0,0,0,0,0,0,508,0,0
6232,N,L,0,0,0,0,0,0,1,0,0,0,157,0,0
6233,Y,M,0,0,0,1,0,0,0,0,0,0,428,0,0
6234,N,M,0,0,0,1,0,0,0,0,0,0,467,0,0
6235,N,K,0,0,0,1,0,0,0,0,0,0,541,0,0
6236,N,N,0,0,0,1,0,0,0,0,0,0,404,1,0
6237,N,N,1,0,0,0,0,0,0,0,0,0,403,0,0
6238,Y,L,0,0,0,1,0,0,0,0,0,0,294,0,0
6239,N,M,0,0,0,0,0,0,1,0,0,0,299,0,0
6240,N,M,0,0,0,1,0,0,0,0,0,0,436,0,0
6241,N,L,0,0,0,0,0,0,1,0,0,0,415,0,0
6242,Y,N,0,0,0,1,0,0,0,0,0,0,543,0,0
6243,N,K,0,0,0,1,0,0,0,0,0,0,440,0,0
6244,N,L,0,0,0,1,0,0,0,0,0,0,299,0,0
6245,N,L,0,0,1,0,0,0,0,0,0,0,511,0,0
6246,N,L,0,1,0,0,0,0,0,0,0,0,408,0,0
6247,N,L,0,0,0,1,0,0,0,0,0,0,88,0,1
6248,N,K,0,1,0,0,0,0,0,0,0,0,277,0,0
6249,N,L,0,0,0,1,0,0,0,0,0,0,443,0,0
6250,N,L,0,0,0,1,0,0,0,0,0,0,509,0,0
6251,N,K,0,0,0,1,0,0,0,0,0,0,518,0,0
6252,N,L,0,0,0,1,0,0,0,0,0,0,509,0,0
6253,N,K,0,0,0,0,0,0,1,0,0,0,253,0,0
6254,N,L,0,0,0,1,0,0,0,0,0,0,528,0,0
6255,N,M,0,0,0,1,0,0,0,0,0,0,511,0,0
6256,N,L,0,0,0,0,0,0,1,0,0,0,408,0,0
6257,N,K,0,0,0,1,0,0,0,0,0,0,412,0,0
6258,N,L,0,0,0,1,0,0,0,0,0,0,119,0,0
6259,N,L,0,0,0,1,0,0,0,0,0,0,466,0,0
6260,N,M,0,0,0,1,0,0,0,0,0,0,357,1,0
6261,N,L,0,0,0,1,0,0,0,0,0,0,224,0,0
6262,Y,M,0,0,0,1,0,0,0,0,0,0,522,0,0
6263,N,L,0,0,0,0,0,0,1,0,0,0,91,0,0
6264,N,M,0,0,0,1,0,0,0,0,0,0,165,0,0
6265,N,L,0,0,0,1,0,0,0,0,0,0,420,0,0
6266,N,N,1,0,0,0,0,0,0,0,0,0,518,0,0
6267,Y,M,0,0,0,1,0,0,0,0,0,0,527,0,0
6268,N,M,0,0,0,1,0,0,0,0,0,0,423,0,0
6269,N,L,0,0,0,1,0,0,0,0,0,0,110,0,0
6270,N,L,0,0,0,1,0,0,0,0,0,0,271,0,0
6271,N,L,0,0,0,1,0,0,0,0,0,0,488,0,0
6272,N,N,1,0,0,0,0,0,0,0,0,0,67,0,0
6273,N,L,0,0,0,1,0,0,0,0,0,0,439,0,0
6274,N,L,0,0,0,1,0,0,0,0,0,0,38,0,0
6275,N,K,0,0,1,0,0,0,0,0,0,0,229,0,0
6276,N,P,0,0,0,0,1,0,0,0,0,0,351,0,0
6277,N,L,0,0,0,1,0,0,0,0,0,0,382,0,0
6278,N,M,0,0,0,1,0,0,0,0,0,0,10,0,0
6279,N,P,1,0,0,0,0,0,0,0,0,0,448,0,0
6280,N,M,0,0,0,1,0,0,0,0,0,0,223,0,0
6281,N,M,0,0,0,1,0,0,0,0,0,0,92,0,0
6282,N,L,0,0,0,1,0,0,0,0,0,0,54,0,0
6283,N,L,0,0,0,0,1,0,0,0,0,0,437,0,0
6284,N,N,0,0,0,0,0,0,1,0,0,0,481,0,0
6285,Y,K,0,0,0,1,0,0,0,0,0,0,113,0,0
6286,N,K,0,0,0,0,0,0,1,0,0,0,31,0,0
6287,N,L,0,0,0,1,0,0,0,0,0,0,106,0,0
6288,N,N,1,0,0,0,0,0,0,0,0,0,512,0,0
6289,N,K,0,0,0,1,0,0,0,0,0,0,513,0,0
6290,N,N,1,0,0,0,0,0,0,0,0,0,134,0,0
6291,Y,K,0,0,0,0,0,0,1,0,0,0,495,0,0
6292,N,N,0,0,0,1,0,0,0,0,0,0,510,0,0
6293,N,M,0,1,0,0,0,0,0,0,0,0,515,0,0
6294,Y,L,0,0,0,0,0,0,0,0,0,0,456,0,1
6295,N,N,0,0,0,0,0,0,1,0,0,0,31,0,0
6296,N,P,0,0,0,1,0,0,0,0,0,0,353,0,0
6297,N,L,0,0,0,1,0,0,0,0,0,0,209,0,0
6298,N,K,0,0,0,1,0,0,0,0,0,0,58,0,0
6299,N,L,1,0,0,0,0,0,0,0,0,0,406,0,0
6300,N,N,0,0,0,1,0,0,0,0,0,0,185,0,0
6301,N,L,1,0,0,0,0,0,0,0,0,0,478,1,0
6302,Y,L,0,0,0,0,0,0,1,0,0,0,528,0,0
6303,N,L,0,0,0,1,0,0,0,0,0,0,138,0,0
6304,N,M,0,0,0,1,0,0,0,0,0,0,305,0,0
6305,N,L,0,1,0,0,0,0,0,0,0,0,407,0,0
6306,N,L,0,0,0,1,0,0,0,0,0,0,301,0,0
6307,N,L,0,0,0,1,0,0,0,0,0,0,296,0,0
6308,Y,N,0,0,0,1,0,0,0,0,0,0,241,0,0
6309,N,L,0,0,0,1,0,0,0,0,0,0,407,0,0
6310,N,M,0,0,0,1,0,0,0,0,0,0,453,0,0
6311,N,L,0,0,0,1,0,0,0,0,0,0,318,0,0
6312,N,P,0,1,0,0,0,0,0,0,0,0,455,0,0
6313,N,P,0,0,0,1,0,0,0,0,0,0,244,0,0
6314,N,L,1,0,0,0,0,0,0,0,0,0,405,0,0
6315,N,N,1,0,0,0,0,0,0,0,0,0,516,0,0
6316,N,L,1,0,0,0,0,0,0,0,0,0,507,0,0
6317,N,L,1,0,0,0,0,0,0,0,0,0,148,0,0
6318,N,L,0,0,0,1,0,0,0,0,0,0,88,0,0
6319,N,N,0,0,0,1,0,0,0,0,0,0,203,0,0
6320,Y,K,0,0,0,1,0,0,0,0,0,0,336,0,0
6321,N,L,0,0,0,1,0,0,0,0,0,0,406,0,0
6322,N,K,0,1,0,0,0,0,0,0,0,0,481,0,0
6323,Y,L,0,0,0,1,0,0,0,0,0,0,90,0,0
6324,N,M,0,0,0,1,0,0,0,0,0,0,71,0,0
6325,N,L,0,0,0,1,0,0,0,0,0,0,398,0,0
6326,N,M,0,0,0,0,0,0,1,0,0,0,518,0,0
6327,N,L,0,0,0,1,0,0,0,0,0,0,315,0,0
6328,N,M,0,0,0,1,0,0,0,0,0,0,285,0,0
6329,N,L,0,0,0,1,0,0,0,0,0,0,409,0,0
6330,N,L,0,0,0,1,0,0,0,0,0,0,194,0,0
6331,N,L,0,0,0,1,0,0,0,0,0,0,510,0,0
6332,N,L,0,0,0,1,0,0,0,0,0,0,398,0,0
6333,N,P,0,0,0,1,0,0,0,0,0,0,440,0,0
6334,N,L,1,0,0,0,0,0,0,0,0,0,507,0,0
6335,N,L,0,0,0,1,0,0,0,0,0,0,441,0,0
6336,N,K,0,0,0,1,0,0,0,0,0,0,508,0,0
6337,N,N,0,0,0,1,0,0,0,0,0,0,416,0,0
6338,N,N,0,0,0,1,0,0,0,0,0,0,409,0,0
6339,N,M,0,0,0,1,0,0,0,0,0,0,411,0,0
6340,N,L,0,0,0,1,0,0,0,0,0,0,406,0,0
6341,N,K,0,0,0,1,0,0,0,0,0,0,518,0,0
6342,N,N,0,0,0,1,0,0,0,0,0,0,248,0,0
6343,N,L,0,0,0,1,0,0,0,0,0,0,196,0,0
6344,N,K,0,0,0,0,0,0,1,0,0,0,314,0,0
6345,N,L,1,0,0,0,0,0,0,0,0,0,438,0,0
6346,N,M,0,0,0,1,0,0,0,0,0,0,94,0,0
6347,N,N,0,0,0,1,0,0,0,0,0,0,508,0,0
6348,N,N,0,0,1,0,0,0,0,0,0,0,411,0,0
6349,N,L,0,0,0,1,0,0,0,0,0,0,138,0,0
6350,N,M,0,0,0,1,0,0,0,0,0,0,84,0,0
6351,N,K,0,0,0,1,0,0,0,0,0,0,140,0,0
6352,N,N,1,0,0,0,0,0,0,0,0,0,207,0,0
6353,N,K,0,0,0,1,0,0,0,0,0,0,389,0,0
6354,N,P,0,0,0,1,0,0,0,0,0,0,364,0,0
6355,N,L,1,0,0,0,0,0,0,0,0,0,458,0,0
6356,N,N,0,0,0,1,0,0,0,0,0,0,507,0,0
6357,N,N,0,0,0,0,0,1,0,0,0,0,424,0,0
6358,N,P,1,0,0,0,0,0,0,0,0,0,465,0,0
6359,N,L,0,0,0,0,1,0,0,0,0,0,409,0,0
6360,N,L,0,1,0,0,0,0,0,0,0,0,409,0,0
6361,N,M,0,0,0,1,0,0,0,0,0,0,510,0,0
6362,N,L,0,0,0,0,0,0,1,0,0,0,69,0,0
6363,N,M,0,0,0,0,1,0,0,0,0,0,294,0,0
6364,N,L,0,0,0,0,0,0,1,0,0,0,31,0,0
6365,N,N,0,0,0,1,0,0,0,0,0,0,471,0,0
6366,N,K,0,0,0,0,0,0,1,0,0,0,226,0,0
6367,N,M,0,0,0,1,0,0,0,0,0,0,295,0,0
6368,N,N,1,0,0,0,0,0,0,0,0,0,137,0,0
6369,Y,M,0,0,0,0,0,0,0,0,0,0,8,0,1
6370,N,L,0,0,0,1,0,0,0,0,0,0,132,0,0
6371,N,L,0,0,0,1,0,0,0,0,0,0,192,0,0
6372,N,P,0,0,0,1,0,0,0,0,0,0,256,0,0
6373,N,L,0,0,0,0,0,0,1,0,0,0,405,0,0
6374,N,L,0,0,0,1,0,0,0,0,0,0,507,0,0
6375,N,M,0,0,0,1,0,0,0,0,0,0,346,0,0
6376,N,N,1,0,0,0,0,0,0,0,0,0,51,0,0
6377,N,L,0,0,0,1,0,0,0,0,0,0,507,0,0
6378,N,N,0,0,0,0,0,0,1,0,0,0,466,0,0
6379,N,L,0,0,0,1,0,0,0,0,0,0,499,0,0
6380,N,N,0,0,0,1,0,0,0,0,0,0,209,0,0
6381,N,L,1,0,0,0,0,0,0,0,0,0,349,0,0
6382,N,L,0,0,0,1,0,0,0,0,0,0,268,0,0
6383,N,L,0,0,0,1,0,0,0,0,0,0,456,0,0
6384,N,L,0,0,0,0,0,0,1,0,0,0,215,0,0
6385,N,N,0,0,0,1,0,0,0,0,0,0,445,0,0
6386,Y,L,0,0,0,1,0,0,0,0,0,0,158,0,0
6387,N,M,0,0,0,1,0,0,0,0,0,0,425,0,0
6388,N,M,0,0,0,1,0,0,0,0,0,0,212,0,0
6389,N,L,0,0,0,1,0,0,0,0,0,0,407,0,0
6390,N,L,0,0,0,0,0,0,0,1,0,0,446,0,0
6391,N,L,0,0,0,1,0,0,0,0,0,0,28,0,0
6392,N,L,0,0,0,1,0,0,0,0,0,0,124,0,0
6393,N,P,0,0,0,1,0,0,0,0,0,0,366,0,0
6394,N,K,0,0,0,1,0,0,0,0,0,0,487,0,0
6395,N,L,0,1,0,0,0,0,0,0,0,0,462,0,0
6396,Y,K,0,0,0,1,0,0,0,0,0,0,479,0,0
6397,Y,L,0,0,0,0,0,0,1,0,0,0,489,0,0
6398,N,M,0,0,0,1,0,0,0,0,0,0,458,0,0
6399,N,K,0,0,0,1,0,0,0,0,0,0,3,0,0
6400,Y,L,0,0,0,0,0,0,1,0,0,0,457,0,0
6401,N,K,0,0,0,1,0,0,0,0,0,0,43,0,0
6402,N,K,0,0,0,1,0,0,0,0,0,0,311,0,0
6403,N,M,0,0,0,1,0,0,0,0,0,0,298,0,0
6404,N,L,0,0,0,1,0,0,0,0,0,0,190,0,0
6405,N,L,0,0,0,1,0,0,0,0,0,0,413,0,0
6406,N,L,0,0,0,1,0,0,0,0,0,0,402,0,0
6407,N,L,0,0,0,1,0,0,0,0,0,0,214,0,0
6408,N,L,0,0,0,1,0,0,0,0,0,0,410,0,0
6409,N,L,0,0,0,1,0,0,0,0,0,0,408,0,0
6410,N,L,0,0,0,0,1,0,0,0,0,0,466,0,0
6411,N,M,0,0,0,1,0,0,0,0,0,0,102,0,0
6412,N,L,0,0,0,1,0,0,0,0,0,0,406,0,0
6413,N,M,0,0,0,1,0,0,0,0,0,0,408,0,0
6414,N,L,0,0,0,1,0,0,0,0,0,0,409,0,0
6415,N,L,0,0,0,1,0,0,0,0,0,0,194,0,0
6416,N,N,0,0,0,1,0,0,0,0,0,0,457,0,0
6417,N,M,0,0,0,1,0,0,0,0,0,0,424,0,0
6418,N,M,0,0,0,1,0,0,0,0,0,0,355,0,0
6419,N,M,0,0,0,1,0,0,0,0,0,0,318,0,0
6420,N,L,0,0,0,1,0,0,0,0,0,0,437,0,0
6421,N,M,0,0,0,0,0,0,1,0,0,0,209,0,0
6422,N,L,0,0,0,1,0,0,0,0,0,0,413,0,0
6423,N,N,0,1,0,0,0,0,0,0,0,0,462,0,0
6424,N,K,0,0,0,0,1,0,0,0,0,0,345,0,0
6425,N,L,0,0,0,1,0,0,0,0,0,0,410,0,0
6426,Y,L,0,0,0,0,0,0,1,0,0,0,325,0,0
6427,N,M,0,0,0,1,0,0,0,0,0,0,1,0,0
6428,N,P,0,0,0,1,0,0,0,0,0,0,242,0,0
6429,N,N,0,0,0,1,0,0,0,0,0,0,467,0,0
6430,N,K,0,0,0,0,0,0,1,0,0,0,13,0,0
6431,N,L,0,0,0,1,0,0,0,0,0,0,398,0,0
6432,N,L,0,0,0,1,0,0,0,0,0,0,485,0,0
6433,N,M,0,0,0,1,0,0,0,0,0,0,419,0,0
6434,N,M,0,0,0,1,0,0,0,0,0,0,262,0,0
6435,N,P,0,0,1,0,0,0,0,0,0,0,290,0,0
6436,N,M,0,0,0,1,0,0,0,0,0,0,426,0,0
6437,N,L,0,0,0,1,0,0,0,0,0,0,400,0,0
6438,N,M,0,0,0,1,0,0,0,0,0,0,399,0,0
6439,N,K,0,0,0,1,0,0,0,0,0,0,460,0,0
6440,N,L,1,0,0,0,0,0,0,0,0,0,489,0,0
6441,N,K,1,0,0,0,0,0,0,0,0,0,299,0,0
6442,N,L,1,0,0,0,0,0,0,0,0,0,489,0,0
6443,N,L,1,0,0,0,0,0,0,0,0,0,449,0,0
6444,N,L,0,0,0,1,0,0,0,0,0,0,399,0,0
6445,N,K,0,0,0,1,0,0,0,0,0,0,406,0,0
6446,N,K,0,0,0,1,0,0,0,0,0,0,434,0,0
6447,N,L,1,0,0,0,0,0,0,0,0,0,314,0,0
6448,N,K,1,0,0,0,0,0,0,0,0,0,481,0,0
6449,N,M,0,0,0,1,0,0,0,0,0,0,216,0,0
6450,Y,N,0,0,0,1,0,0,0,0,0,0,287,0,0
6451,N,N,0,0,0,1,0,0,0,0,0,0,387,0,0
6452,N,K,0,0,0,1,0,0,0,0,0,0,464,0,0
6453,N,L,0,0,0,1,0,0,0,0,0,0,417,0,0
6454,N,L,0,0,0,1,0,0,0,0,0,0,295,0,0
6455,N,L,0,0,0,1,0,0,0,0,0,0,72,0,0
6456,N,M,0,0,0,1,0,0,0,0,0,0,407,0,0
6457,N,L,1,0,0,0,0,0,0,0,0,0,245,0,0
6458,N,N,0,0,0,0,0,0,1,0,0,0,411,0,0
6459,N,L,1,0,0,0,0,0,0,0,0,0,442,0,0
6460,N,K,0,0,0,1,0,0,0,0,0,0,302,0,0
6461,N,N,1,0,0,0,0,0,0,0,0,0,100,0,0
6462,N,K,0,0,0,1,0,0,0,0,0,0,435,0,0
6463,N,L,0,0,0,0,0,0,1,0,0,0,210,0,0
6464,N,N,0,0,0,1,0,0,0,0,0,0,89,0,0
6465,N,M,0,0,0,1,0,0,0,0,0,0,434,0,0
6466,N,M,0,0,0,1,0,0,0,0,0,0,412,0,0
6467,N,K,0,0,0,1,0,0,0,0,0,0,107,0,0
6468,N,K,0,0,0,1,0,0,0,0,0,0,196,0,0
6469,N,M,0,0,0,1,0,0,0,0,0,0,166,0,0
6470,N,L,0,0,0,1,0,0,0,0,0,0,413,0,0
6471,N,M,0,0,0,1,0,0,0,0,0,0,167,0,1
6472,Y,K,0,0,0,0,0,0,1,0,0,0,5,0,1
6473,N,L,0,0,0,0,1,0,0,0,0,0,433,0,0
6474,N,P,0,0,0,1,0,0,0,0,0,0,436,0,0
6475,Y,L,0,0,0,1,0,0,0,0,0,0,196,0,0
6476,N,N,0,0,0,1,0,0,0,0,0,0,394,0,0
6477,N,M,1,0,0,0,0,0,0,0,0,0,298,0,0
6478,Y,M,0,0,0,0,0,0,1,0,0,0,40,0,0
6479,N,L,0,0,0,1,0,0,0,0,0,0,400,0,0
6480,N,M,0,0,0,0,0,0,1,0,0,0,443,0,0
6481,N,L,0,0,0,1,0,0,0,0,0,0,299,0,0
6482,Y,N,0,0,0,0,0,0,0,0,1,0,300,0,0
6483,N,L,1,0,0,0,0,0,0,0,0,0,401,0,0
6484,N,P,1,0,0,0,0,0,0,0,0,0,302,0,0
6485,N,L,0,0,0,1,0,0,0,0,0,0,400,0,0
6486,N,L,0,0,0,0,0,0,1,0,0,0,97,0,1
6487,N,L,0,0,0,1,0,0,0,0,0,0,318,0,0
6488,N,N,0,0,0,1,0,0,0,0,0,0,432,0,0
6489,N,L,0,0,0,1,0,0,0,0,0,0,419,0,0
6490,Y,K,0,0,0,0,0,0,0,1,0,0,333,0,0
6491,N,K,0,0,0,0,0,0,1,0,0,0,458,0,0
6492,N,P,0,0,0,1,0,0,0,0,0,0,348,0,0
6493,N,N,0,0,0,0,0,0,1,0,0,0,71,0,0
6494,N,L,0,0,0,1,0,0,0,0,0,0,338,0,0
6495,N,M,0,0,1,0,0,0,0,0,0,0,401,0,0
6496,Y,M,0,0,0,1,0,0,0,0,0,0,318,0,0
6497,N,K,0,0,0,0,0,0,1,0,0,0,424,0,0
6498,N,M,0,0,0,1,0,0,0,0,0,0,195,0,0
6499,N,L,0,0,0,1,0,0,0,0,0,0,419,0,0
6500,N,L,0,0,0,1,0,0,0,0,0,0,192,0,0
6501,N,M,0,0,0,1,0,0,0,0,0,0,212,0,0
6502,N,K,0,0,0,1,0,0,0,0,0,0,319,0,0
6503,N,L,0,0,0,1,0,0,0,0,0,0,103,0,0
6504,N,L,0,0,0,1,0,0,0,0,0,0,66,0,0
6505,N,K,0,0,0,0,0,0,1,0,0,0,259,0,0
6506,N,P,0,0,1,0,0,0,0,0,0,0,115,0,0
6507,N,L,0,0,0,1,0,0,0,0,0,0,419,0,0
6508,N,L,1,0,0,0,0,0,0,0,0,0,404,0,0
6509,N,N,0,0,0,1,0,0,0,0,0,0,141,0,0
6510,N,N,0,0,0,1,0,0,0,0,0,0,409,0,0
6511,Y,K,0,0,0,1,0,0,0,0,0,0,72,0,0
6512,N,L,0,0,0,1,0,0,0,0,0,0,457,0,0
6513,N,K,0,0,0,1,0,0,0,0,0,0,158,0,0
6514,N,N,1,0,0,0,0,0,0,0,0,0,424,0,0
6515,N,L,0,0,0,1,0,0,0,0,0,0,441,0,0
6516,N,N,0,0,0,0,0,0,1,0,0,0,99,0,0
6517,N,M,0,1,0,0,0,0,0,0,0,0,220,0,0
6518,N,L,0,0,0,1,0,0,0,0,0,0,409,0,0
6519,N,N,1,0,0,0,0,0,0,0,0,0,414,0,0
6520,N,L,0,0,0,1,0,0,0,0,0,0,137,0,0
6521,N,K,0,0,0,1,0,0,0,0,0,0,295,0,0
6522,N,L,1,0,0,0,0,0,0,0,0,0,400,0,0
6523,N,M,0,0,0,0,0,0,1,0,0,0,400,0,0
6524,N,P,0,0,0,1,0,0,0,0,0,0,198,0,0
6525,N,K,0,0,0,0,0,0,1,0,0,0,439,0,0
6526,N,L,0,0,0,1,0,0,0,0,0,0,264,0,0
6527,N,N,0,0,0,1,0,0,0,0,0,0,407,0,0
6528,N,L,0,0,0,1,0,0,0,0,0,0,408,0,0
6529,Y,L,0,0,0,1,0,0,0,0,0,0,294,0,0
6530,N,L,0,0,0,0,0,0,1,0,0,0,401,0,0
6531,N,N,0,0,0,1,0,0,0,0,0,0,409,0,0
6532,N,K,1,0,0,0,0,0,0,0,0,0,361,0,0
6533,N,L,0,1,0,0,0,0,0,0,0,0,449,0,0
6534,N,K,0,0,0,1,0,0,0,0,0,0,185,0,0
6535,N,N,0,0,0,1,0,0,0,0,0,0,423,0,0
6536,N,N,0,0,0,0,0,0,0,1,0,0,214,0,0
6537,N,M,0,0,0,0,0,0,1,0,0,0,404,0,0
6538,N,L,0,0,0,1,0,0,0,0,0,0,425,0,0
6539,N,N,0,0,0,1,0,0,0,0,0,0,402,0,0
6540,Y,N,0,0,0,1,0,0,0,0,0,0,256,0,0
6541,N,L,0,0,0,0,0,0,0,1,0,0,443,0,0
6542,N,K,0,0,0,1,0,0,0,0,0,0,197,0,0
6543,N,M,0,0,0,0,0,0,1,0,0,0,275,0,0
6544,N,L,0,0,0,1,0,0,0,0,0,0,143,0,0
6545,Y,L,0,0,0,1,0,0,0,0,0,0,415,0,0
6546,N,L,0,0,0,1,0,0,0,0,0,0,412,0,0
6547,N,L,0,0,0,1,0,0,0,0,0,0,412,0,0
6548,N,L,0,0,0,1,0,0,0,0,0,0,418,0,0
6549,N,L,0,0,0,1,0,0,0,0,0,0,404,0,0
6550,N,N,0,0,0,1,0,0,0,0,0,0,255,0,0
6551,N,L,0,0,0,1,0,0,0,0,0,0,269,0,0
6552,N,K,1,0,0,0,0,0,0,0,0,0,95,0,0
6553,N,L,0,0,0,0,0,0,1,0,0,0,102,0,0
6554,N,N,0,1,0,0,0,0,0,0,0,0,401,0,0
6555,Y,L,0,0,0,1,0,0,0,0,0,0,363,0,0
6556,N,N,0,1,0,0,0,0,0,0,0,0,412,0,0
6557,N,L,0,0,0,1,0,0,0,0,0,0,177,0,0
6558,N,L,0,0,0,1,0,0,0,0,0,0,415,0,0
6559,N,K,0,0,0,0,0,0,1,0,0,0,419,0,0
6560,N,N,1,0,0,0,0,0,0,0,0,0,437,0,0
6561,N,M,0,0,0,1,0,0,0,0,0,0,194,0,0
6562,N,K,1,0,0,0,0,0,0,0,0,0,420,0,0
6563,N,P,0,0,0,0,0,0,1,0,0,0,278,0,0
